#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
     100    1047.0970      54.0055      14.0778       2.6381       90.1304     486.7004     -17.0429    1677.6063
     101    1039.2948      59.2279       9.1541       3.3362       89.2057     481.1033     -18.9026    1662.4195
     102    1048.1503      52.2168       8.5427       3.4692       83.7691     483.0599     -12.7394    1666.4686
     103    1075.6470      47.7810      11.7427       3.4528       85.0776     458.7668     -16.3145    1666.1534
     104    1083.3087      52.4389       9.8324       2.0725       87.3805     462.9804     -17.6513    1680.3623
     105    1054.4915      58.8061       8.5132       2.5625       84.3190     471.3431     -12.8891    1667.1463
     106    1018.2118      52.3224       7.9743       2.0829       85.5947     511.9676     -12.8985    1665.2552
     107    1038.2174      53.4752       8.8146       2.0926       81.1479     501.5795     -10.8822    1674.4451
     108    1042.4570      55.8275       7.9252       3.4704       81.0286     484.0395     -10.2437    1664.5044
     109    1062.3700      52.9631       9.1759       2.6159       81.2213     471.5445     -12.8709    1667.0198
     110    1062.0306      61.3510      13.4155       3.6126       83.7020     466.9534     -14.3109    1676.7541
