frame,time_ps,dO56_R346,dO56_R483,dO57_R346,dO57_R483,anchor_min,tail_hsa_min,cls,dO38_R408,pep_ecd_min,com_hsa_ecd,lnk_e2e,lnk_rg
767,76700.000,31.959,28.965,32.242,29.133,28.965,9.867,transition,11.280,2.785,45.510,32.244,11.216
768,76800.000,28.528,25.160,29.034,25.510,25.160,6.765,transition,11.675,2.671,45.765,30.295,10.790
769,76900.000,28.981,26.292,30.613,28.129,26.292,6.968,transition,12.094,2.673,45.742,32.601,11.112
770,77000.000,30.722,27.939,31.610,28.933,27.939,9.469,transition,11.721,2.802,45.495,29.407,10.810
771,77100.000,31.058,28.611,29.805,27.610,27.610,8.130,transition,11.876,2.634,45.805,26.255,10.194
772,77200.000,28.156,25.851,29.279,26.784,25.851,7.143,transition,11.722,2.614,46.149,23.856,10.016
773,77300.000,27.718,25.597,26.968,25.099,25.099,8.824,transition,11.667,2.671,45.197,26.920,10.311
774,77400.000,29.336,27.144,31.264,29.038,27.144,11.272,aqueous,11.937,2.820,45.723,29.068,10.869
775,77500.000,32.826,30.850,33.911,31.889,30.850,11.497,aqueous,12.987,2.705,45.670,32.046,11.754
776,77600.000,34.749,32.481,33.270,31.053,31.053,11.310,aqueous,11.904,2.718,45.931,31.884,11.522
777,77700.000,33.909,31.392,34.116,31.275,31.275,11.471,aqueous,14.199,2.725,46.597,34.235,11.680
778,77800.000,30.291,27.761,31.596,29.179,27.761,9.964,transition,11.496,2.674,47.027,33.557,11.543
779,77900.000,35.265,32.059,34.621,31.678,31.678,12.382,aqueous,11.020,2.787,46.602,32.024,11.556
780,78000.000,34.666,31.031,36.130,32.505,31.031,9.598,transition,12.338,2.739,46.292,31.345,11.508
781,78100.000,31.176,28.837,32.979,30.632,28.837,10.653,aqueous,12.603,2.707,46.433,31.790,11.522
782,78200.000,30.754,28.731,30.207,28.181,28.181,9.898,transition,12.002,2.736,46.339,32.543,11.314
783,78300.000,32.008,28.893,31.551,28.164,28.164,8.652,transition,11.686,2.646,46.024,33.907,11.615
784,78400.000,25.632,22.391,24.320,21.452,21.452,2.757,surface,11.371,2.737,46.346,30.823,10.903
785,78500.000,22.880,20.563,24.519,22.434,20.563,3.012,surface,12.177,2.696,46.100,28.821,10.626
786,78600.000,25.092,23.157,24.505,22.660,22.660,4.568,transition,13.152,2.732,46.187,29.698,11.146
787,78700.000,32.546,30.000,32.229,29.449,29.449,10.282,aqueous,12.502,2.794,46.140,33.570,11.737
788,78800.000,32.491,29.952,32.514,29.682,29.682,10.611,aqueous,12.211,2.701,46.818,34.008,11.542
789,78900.000,32.095,29.282,32.742,30.204,29.282,10.495,aqueous,12.281,2.760,46.578,32.198,11.042
790,79000.000,32.756,29.233,34.159,30.826,29.233,9.845,transition,14.299,2.759,47.037,33.086,11.601
791,79100.000,31.090,28.263,31.441,28.833,28.263,8.783,transition,15.880,2.903,47.129,30.718,10.860
792,79200.000,32.106,29.804,31.168,28.741,28.741,10.375,aqueous,11.569,2.835,47.116,29.327,10.914
793,79300.000,25.362,23.468,26.791,24.905,23.468,7.553,transition,10.860,2.848,46.981,22.350,9.813
794,79400.000,20.833,19.314,21.544,19.855,19.314,6.098,transition,10.996,2.812,46.665,21.549,9.788
795,79500.000,29.742,27.705,27.957,25.959,25.959,10.001,aqueous,11.845,2.729,46.161,30.750,10.906
796,79600.000,30.757,28.495,29.308,26.946,26.946,9.077,transition,12.264,2.673,45.559,32.319,11.056
797,79700.000,27.657,25.604,25.641,23.528,23.528,7.502,transition,12.125,2.802,46.506,29.126,10.670
798,79800.000,27.631,26.456,28.241,26.853,26.456,8.256,transition,12.729,2.631,46.575,30.167,10.900
799,79900.000,26.799,24.494,24.982,22.613,22.613,4.880,transition,11.682,2.764,46.961,31.060,11.177
800,80000.000,28.344,26.656,26.376,24.769,24.769,7.891,transition,12.287,2.655,46.854,30.719,11.364
801,80100.000,22.326,21.170,24.298,22.992,21.170,7.590,transition,11.908,2.723,46.462,24.203,10.026
802,80200.000,22.728,21.728,24.668,23.513,21.728,9.203,transition,11.577,2.790,46.474,25.127,10.521
803,80300.000,25.910,23.665,25.044,22.608,22.608,7.289,transition,12.354,2.878,46.238,23.608,10.280
804,80400.000,22.592,21.011,21.859,19.936,19.936,5.534,transition,12.022,2.714,46.552,24.653,10.223
805,80500.000,26.695,25.082,28.604,27.012,25.082,8.453,transition,13.453,2.674,47.006,28.895,11.074
806,80600.000,32.269,29.630,31.181,28.447,28.447,10.022,aqueous,12.514,2.674,46.908,32.526,11.591
807,80700.000,31.948,28.683,29.964,26.831,26.831,6.149,transition,11.950,2.759,47.488,28.641,10.874
808,80800.000,35.459,31.725,35.357,31.890,31.725,11.483,aqueous,12.558,2.745,46.247,35.856,12.204
809,80900.000,29.447,26.191,30.594,27.130,26.191,4.795,transition,12.512,2.690,46.585,29.119,11.268
810,81000.000,29.712,26.607,31.215,28.125,26.607,6.858,transition,10.626,2.766,45.800,30.117,10.990
811,81100.000,30.297,27.079,31.049,27.541,27.079,7.918,transition,12.351,2.658,46.140,32.724,11.792
812,81200.000,29.290,27.243,29.243,27.015,27.015,8.819,transition,11.760,2.684,46.254,33.970,11.500
813,81300.000,31.046,28.798,31.867,29.777,28.798,10.814,aqueous,12.584,2.728,46.420,33.690,11.871
814,81400.000,32.457,30.254,32.599,30.498,30.254,10.966,aqueous,10.403,2.697,46.312,31.582,11.794
815,81500.000,25.306,22.875,27.448,24.955,22.875,6.517,transition,11.913,2.796,46.364,21.865,10.620
816,81600.000,31.771,29.984,30.724,29.130,29.130,10.776,aqueous,12.842,2.797,46.058,32.104,11.744
817,81700.000,32.499,29.424,31.948,28.941,28.941,9.339,transition,12.491,2.760,46.681,33.369,11.719
818,81800.000,31.062,28.295,30.109,27.644,27.644,8.673,transition,12.238,2.737,46.181,36.010,11.962
819,81900.000,30.966,28.468,31.201,28.630,28.468,10.843,aqueous,12.215,2.706,45.957,33.847,11.892
820,82000.000,31.311,29.498,32.232,30.286,29.498,10.979,aqueous,13.264,2.699,46.788,34.676,12.293
821,82100.000,30.221,27.192,29.481,26.540,26.540,7.496,transition,12.355,2.744,46.891,35.372,11.740
822,82200.000,29.233,27.572,30.470,28.511,27.572,8.427,transition,12.999,2.947,47.340,34.930,11.537
823,82300.000,32.763,30.229,32.903,30.338,30.229,11.570,aqueous,12.691,2.783,46.656,33.751,11.525
824,82400.000,31.070,28.679,29.488,27.052,27.052,8.957,transition,11.353,2.719,46.637,32.064,11.377
825,82500.000,30.478,28.297,30.453,28.083,28.083,9.266,transition,11.180,2.722,46.939,33.027,11.471
826,82600.000,31.730,29.129,31.449,28.445,28.445,11.350,aqueous,12.534,2.798,47.059,33.283,11.721
827,82700.000,31.034,28.416,29.535,27.176,27.176,8.841,transition,11.069,2.797,46.270,33.386,11.603
828,82800.000,33.155,29.997,33.497,30.148,29.997,10.590,aqueous,12.503,2.816,46.710,35.843,11.988
829,82900.000,33.165,30.630,32.349,30.182,30.182,10.678,aqueous,11.914,2.613,46.549,33.883,11.467
830,83000.000,33.029,29.810,33.029,30.007,29.810,8.295,transition,12.334,2.721,46.454,31.556,11.195
831,83100.000,28.691,24.596,30.814,26.625,24.596,6.738,transition,13.376,2.746,47.002,30.420,11.117
832,83200.000,31.603,28.973,29.547,27.029,27.029,6.960,transition,12.329,2.703,46.756,30.525,11.075
833,83300.000,27.378,23.277,27.960,24.223,23.277,5.433,transition,12.603,2.823,46.419,30.855,10.895
834,83400.000,29.292,26.346,30.477,27.672,26.346,8.417,transition,13.564,2.633,46.799,33.169,11.343
835,83500.000,29.992,27.586,29.331,27.195,27.195,9.031,transition,11.837,2.674,45.983,32.488,11.284
836,83600.000,29.909,26.565,31.115,27.466,26.565,7.277,transition,11.882,2.683,46.695,31.681,11.365
837,83700.000,31.295,27.855,32.387,29.073,27.855,8.355,transition,11.888,2.751,47.069,34.080,11.462
838,83800.000,33.513,30.866,33.356,30.398,30.398,10.956,aqueous,13.744,2.751,47.496,35.336,11.969
839,83900.000,27.600,25.420,29.750,27.618,25.420,5.435,transition,11.199,2.617,46.519,34.035,11.386
840,84000.000,27.895,25.375,29.406,27.130,25.375,6.127,transition,12.192,2.630,46.543,34.141,11.286
841,84100.000,30.250,26.237,31.803,27.577,26.237,7.189,transition,12.870,2.682,46.956,29.711,10.698
842,84200.000,30.925,28.170,31.387,28.596,28.170,9.427,transition,11.576,2.724,47.344,31.760,11.455
843,84300.000,31.166,28.468,29.024,26.326,26.326,4.861,transition,14.116,2.603,47.262,28.652,10.984
844,84400.000,31.978,29.289,30.967,28.397,28.397,11.076,aqueous,11.573,2.708,46.363,31.613,11.316
845,84500.000,26.225,24.540,27.233,25.582,24.540,6.913,transition,11.203,2.739,46.520,30.250,10.844
846,84600.000,27.008,25.487,29.016,27.411,25.487,8.962,transition,12.426,2.642,46.363,29.225,10.782
847,84700.000,26.458,23.686,24.833,22.246,22.246,5.250,transition,12.690,2.671,45.272,19.463,9.690
848,84800.000,29.064,26.960,28.633,26.710,26.710,9.429,transition,10.652,2.738,46.045,25.924,10.500
849,84900.000,27.374,25.709,28.043,26.586,25.709,9.446,transition,12.845,2.757,46.259,22.232,10.387
850,85000.000,25.881,24.572,24.310,23.149,23.149,9.041,transition,12.388,2.722,45.914,22.625,10.127
851,85100.000,25.981,24.088,27.013,25.167,24.088,9.688,transition,12.687,2.613,46.364,24.980,10.237
852,85200.000,31.466,28.904,31.082,28.630,28.630,8.771,transition,12.658,2.694,46.873,29.823,10.776
853,85300.000,30.743,28.165,28.814,26.313,26.313,5.967,transition,12.184,2.726,46.753,27.222,10.205
854,85400.000,29.261,28.047,30.028,28.569,28.047,7.632,transition,12.658,2.668,47.255,26.355,10.803
855,85500.000,31.058,28.378,29.441,26.783,26.783,7.972,transition,12.155,2.748,47.052,30.305,11.135
856,85600.000,24.767,22.899,26.838,24.975,22.899,6.787,transition,11.492,2.744,46.579,27.593,10.368
857,85700.000,26.646,24.744,27.942,26.185,24.744,7.928,transition,12.419,2.741,46.538,27.387,10.199
858,85800.000,29.194,27.006,28.114,26.162,26.162,6.949,transition,11.366,2.677,46.709,27.494,10.478
859,85900.000,23.273,22.485,22.208,21.353,21.353,7.594,transition,10.593,2.638,47.347,22.173,9.882
860,86000.000,19.796,18.623,18.396,17.056,17.056,3.922,surface,13.240,2.767,46.894,17.445,9.176
861,86100.000,17.118,16.779,18.933,18.452,16.779,3.329,surface,12.180,2.671,46.707,17.281,9.239
862,86200.000,25.914,24.809,26.942,25.564,24.809,9.621,transition,11.314,2.700,46.534,22.790,10.080
863,86300.000,29.276,27.068,29.407,27.058,27.058,10.524,aqueous,12.712,2.830,46.741,29.119,10.530
864,86400.000,28.611,26.379,29.294,27.228,26.379,8.403,transition,13.643,2.644,47.045,27.258,10.195
865,86500.000,33.396,29.747,33.776,29.856,29.747,6.853,transition,12.577,2.795,47.383,29.583,11.021
866,86600.000,31.149,28.618,30.049,27.680,27.680,8.040,transition,12.932,2.620,46.348,31.275,10.761
867,86700.000,32.494,29.430,31.085,28.293,28.293,9.145,transition,12.632,2.710,46.302,33.837,11.204
868,86800.000,29.768,28.105,31.169,29.261,28.105,9.318,transition,12.361,2.725,46.374,29.941,10.743
869,86900.000,31.059,28.301,32.560,29.724,28.301,9.186,transition,13.279,2.529,46.303,32.586,11.138
870,87000.000,31.180,28.411,31.883,29.396,28.411,7.466,transition,11.987,2.798,46.653,30.130,11.033
871,87100.000,29.763,28.207,30.409,28.666,28.207,10.109,aqueous,12.315,2.788,46.821,32.188,11.260
872,87200.000,29.290,26.684,30.453,27.575,26.684,7.056,transition,12.274,2.761,46.910,31.543,10.882
873,87300.000,27.363,24.710,28.051,25.349,24.710,7.134,transition,12.238,2.629,46.817,32.399,11.057
874,87400.000,28.093,26.046,29.893,27.729,26.046,8.698,transition,11.568,2.765,46.894,32.723,11.019
875,87500.000,27.556,25.313,28.758,26.348,25.313,8.425,transition,11.632,2.703,46.060,26.290,10.260
876,87600.000,29.898,28.015,29.771,27.684,27.684,8.962,transition,12.465,2.741,46.480,28.787,10.680
877,87700.000,30.933,28.380,31.176,28.692,28.380,6.066,transition,11.685,2.765,47.041,27.096,10.307
878,87800.000,26.323,22.983,27.818,24.403,22.983,2.997,surface,12.196,2.725,46.587,25.987,9.987
879,87900.000,27.025,23.384,27.986,24.214,23.384,3.885,surface,11.864,2.659,46.507,25.838,9.803
880,88000.000,31.475,28.812,29.536,26.932,26.932,5.989,transition,11.911,2.644,46.366,29.928,10.583
881,88100.000,29.130,26.263,27.639,24.870,24.870,5.906,transition,10.377,2.755,47.304,29.683,10.354
882,88200.000,29.006,25.232,30.762,27.153,25.232,6.591,transition,11.257,2.743,47.161,31.693,10.557
883,88300.000,30.667,27.607,31.491,28.571,27.607,7.427,transition,12.156,2.708,46.239,31.885,10.615
884,88400.000,23.998,20.864,25.619,22.233,20.864,3.226,surface,12.193,2.714,46.292,24.733,9.730
885,88500.000,26.438,23.180,24.725,21.316,21.316,3.334,surface,13.044,2.696,46.989,25.077,9.644
886,88600.000,23.822,20.879,22.420,19.377,19.377,3.317,surface,12.094,2.732,47.309,22.694,9.721
887,88700.000,27.180,24.034,25.897,22.488,22.488,3.602,surface,12.157,2.545,47.043,25.327,10.214
888,88800.000,32.306,29.647,31.767,28.899,28.899,8.826,transition,11.804,2.669,46.774,30.333,10.895
889,88900.000,31.928,29.463,32.213,29.928,29.463,8.399,transition,10.411,2.686,47.672,28.811,10.912
890,89000.000,28.513,25.166,26.782,23.641,23.641,4.481,transition,11.704,2.629,47.617,27.591,10.148
891,89100.000,30.386,27.577,29.777,26.628,26.628,7.299,transition,11.296,2.660,47.640,28.908,10.522
892,89200.000,31.107,28.337,32.565,30.018,28.337,6.319,transition,11.403,2.686,47.462,34.066,11.616
893,89300.000,30.404,28.144,32.145,29.666,28.144,9.333,transition,10.293,2.532,47.211,31.507,11.300
894,89400.000,32.839,30.572,32.124,29.554,29.554,8.934,transition,11.725,2.745,46.591,31.902,11.270
895,89500.000,28.166,24.738,29.730,26.457,24.738,5.221,transition,11.625,2.775,46.405,30.295,10.621
896,89600.000,30.343,27.694,32.396,29.611,27.694,5.169,transition,10.222,2.746,46.955,30.094,11.201
897,89700.000,24.702,23.537,25.856,24.977,23.537,5.760,transition,11.603,2.692,46.762,30.632,11.034
898,89800.000,32.107,30.294,32.007,30.436,30.294,11.415,aqueous,10.829,2.733,46.176,31.688,11.449
899,89900.000,32.006,30.182,32.394,30.613,30.182,11.644,aqueous,10.205,2.667,47.031,32.579,11.437
900,90000.000,31.286,28.037,29.434,26.071,26.071,6.767,transition,11.252,2.707,45.956,29.364,10.837
901,90100.000,28.516,26.356,29.881,27.834,26.356,8.358,transition,10.239,2.635,46.699,32.291,11.199
902,90200.000,30.353,29.372,30.400,29.241,29.241,11.932,aqueous,9.734,2.735,46.459,30.432,11.196
903,90300.000,25.679,24.495,26.757,25.826,24.495,6.216,transition,11.161,2.757,46.966,33.789,11.456
904,90400.000,29.582,28.689,28.927,27.771,27.771,10.557,aqueous,10.974,2.704,46.806,30.780,11.041
905,90500.000,23.614,22.492,23.036,21.859,21.859,7.675,transition,9.953,2.726,46.579,26.817,10.286
906,90600.000,31.117,29.161,30.713,28.533,28.533,10.360,aqueous,10.023,2.577,46.658,30.385,10.979
907,90700.000,29.977,27.481,29.228,26.888,26.888,7.010,transition,11.020,2.775,45.739,28.931,10.584
908,90800.000,29.334,26.227,27.499,24.226,24.226,5.376,transition,10.913,2.682,46.853,30.099,11.084
909,90900.000,30.460,28.235,31.676,29.498,28.235,11.082,aqueous,10.060,2.706,46.333,32.101,11.269
910,91000.000,29.045,27.124,30.312,28.163,27.124,9.270,transition,11.335,2.739,46.806,26.962,10.349
911,91100.000,30.229,28.530,29.783,28.320,28.320,9.371,transition,9.940,2.734,46.894,26.341,10.289
912,91200.000,26.564,25.583,26.025,25.254,25.254,10.384,aqueous,9.812,2.684,47.814,22.899,10.107
913,91300.000,27.164,25.868,25.897,24.808,24.808,11.282,aqueous,10.143,2.774,46.733,24.024,10.203
914,91400.000,26.514,25.250,27.772,26.665,25.250,10.331,aqueous,10.070,2.733,46.433,23.180,9.954
915,91500.000,28.075,26.490,27.743,26.151,26.151,9.896,transition,9.626,2.759,46.769,26.103,10.116
916,91600.000,25.381,23.670,24.949,23.528,23.528,8.772,transition,10.667,2.627,46.064,25.744,9.773
917,91700.000,24.666,23.800,25.451,24.286,23.800,8.784,transition,11.069,2.697,46.697,26.258,10.016
918,91800.000,25.872,25.177,25.256,24.613,24.613,9.108,transition,9.872,2.660,46.963,26.870,10.491
919,91900.000,21.830,21.520,21.838,21.252,21.252,8.711,transition,12.272,2.753,47.042,23.929,9.920
920,92000.000,16.798,16.403,15.956,15.976,15.956,3.713,surface,9.860,2.667,46.850,21.808,9.277
921,92100.000,18.725,18.416,17.781,17.514,17.514,3.303,surface,11.751,2.780,47.082,22.195,8.973
922,92200.000,18.525,18.227,18.560,18.548,18.227,3.717,surface,11.596,2.641,46.849,23.342,9.257
923,92300.000,22.578,20.491,23.551,21.593,20.491,6.489,transition,10.972,2.633,46.068,25.543,9.772
924,92400.000,26.460,23.589,27.214,24.580,23.589,4.801,transition,10.205,2.639,46.414,19.332,9.462
925,92500.000,25.483,23.387,27.554,25.353,23.387,6.376,transition,9.750,2.660,47.188,23.131,10.147
926,92600.000,26.078,24.396,25.289,23.837,23.837,8.486,transition,11.424,2.800,47.175,26.672,10.180
927,92700.000,26.746,25.255,28.404,26.791,25.255,9.354,transition,10.518,2.732,47.305,29.454,11.011
928,92800.000,28.289,26.116,27.703,25.718,25.718,6.536,transition,9.459,2.735,46.457,34.868,11.457
929,92900.000,24.021,21.683,22.162,19.870,19.870,2.825,surface,11.615,2.613,46.502,30.076,10.626
930,93000.000,21.916,19.893,23.335,21.409,19.893,3.346,surface,9.893,2.718,46.506,29.934,10.512
931,93100.000,22.938,21.479,21.829,20.272,20.272,2.926,surface,10.641,2.573,46.231,29.942,10.497
932,93200.000,21.226,19.648,22.170,20.416,19.648,2.983,surface,10.169,2.795,46.659,28.543,10.315
933,93300.000,21.212,19.138,22.319,20.380,19.138,2.907,surface,11.536,2.672,46.702,28.836,10.648
934,93400.000,34.049,31.070,32.853,29.608,29.608,9.320,transition,10.593,2.755,47.142,34.655,11.715
935,93500.000,31.639,28.360,30.343,26.830,26.830,5.642,transition,10.385,2.606,46.276,33.624,11.344
936,93600.000,33.783,29.536,32.279,27.841,27.841,7.854,transition,10.927,2.682,46.070,35.458,11.731
937,93700.000,27.998,27.078,29.167,28.193,27.078,8.255,transition,11.543,2.718,46.656,34.320,11.737
938,93800.000,31.740,27.999,32.518,29.006,27.999,5.307,transition,11.240,2.772,46.481,29.640,10.519
939,93900.000,31.654,29.197,32.156,29.842,29.197,8.452,transition,10.153,2.726,47.421,30.556,10.987
940,94000.000,32.858,30.344,32.178,29.839,29.839,8.539,transition,9.859,2.734,47.266,31.579,11.086
941,94100.000,29.316,27.320,28.362,26.368,26.368,7.289,transition,10.817,2.693,47.356,26.127,10.501
942,94200.000,20.230,19.589,20.082,19.707,19.589,5.439,transition,10.880,2.686,47.314,23.355,9.649
943,94300.000,30.385,28.664,30.522,29.039,28.664,10.171,aqueous,11.768,2.779,46.733,30.024,10.902
944,94400.000,32.289,29.458,31.557,28.619,28.619,7.335,transition,9.422,2.689,46.350,28.822,10.914
945,94500.000,23.488,21.808,24.335,22.458,21.808,7.555,transition,10.466,2.686,47.033,24.977,10.243
946,94600.000,18.817,18.464,19.598,19.283,18.464,4.463,transition,9.358,2.656,46.922,23.409,9.726
947,94700.000,20.866,20.154,21.473,20.651,20.154,3.839,surface,10.401,2.651,47.252,23.552,10.004
948,94800.000,23.211,22.181,25.237,24.325,22.181,8.714,transition,9.743,2.781,46.882,24.643,10.369
949,94900.000,20.701,20.589,20.228,20.067,20.067,3.464,surface,9.861,2.673,46.871,27.896,10.176
950,95000.000,23.343,22.929,22.231,21.500,21.500,4.572,transition,8.900,2.618,46.967,27.529,10.076
951,95100.000,24.580,24.334,22.669,22.321,22.321,4.111,transition,9.164,2.755,46.639,30.605,10.782
952,95200.000,27.288,25.797,26.289,25.083,25.083,7.303,transition,8.892,2.647,47.205,29.606,10.680
953,95300.000,25.371,24.373,27.061,26.096,24.373,9.295,transition,10.941,2.757,47.228,26.554,10.543
954,95400.000,21.240,20.655,23.220,22.580,20.655,4.922,transition,11.489,2.633,46.761,28.706,10.591
955,95500.000,28.585,27.208,29.003,27.502,27.208,10.806,aqueous,15.669,2.803,46.058,25.249,10.457
956,95600.000,28.574,27.597,27.770,26.624,26.624,9.688,transition,14.370,2.688,46.198,27.331,10.372
957,95700.000,32.795,31.450,31.733,30.396,30.396,11.594,aqueous,15.473,2.652,46.166,28.169,10.991
958,95800.000,30.302,27.639,28.786,25.944,25.944,5.244,transition,14.420,2.720,46.296,21.259,9.588
959,95900.000,25.494,22.793,26.951,24.452,22.793,3.527,surface,14.527,2.693,46.690,17.434,9.116
960,96000.000,20.910,19.585,20.564,18.727,18.727,5.649,transition,16.817,2.641,45.472,12.042,8.577
961,96100.000,22.282,20.032,22.105,19.676,19.676,3.451,surface,14.754,2.714,45.467,13.814,8.927
962,96200.000,22.275,20.409,21.813,19.872,19.872,3.970,surface,16.115,2.648,45.651,12.690,8.763
963,96300.000,24.160,22.036,22.302,20.351,20.351,4.845,transition,15.341,2.723,45.841,13.584,8.614
964,96400.000,21.809,19.758,22.252,20.241,19.758,3.413,surface,17.703,2.868,45.389,13.883,8.599
965,96500.000,21.900,20.293,22.275,20.314,20.293,4.132,transition,17.191,2.643,45.639,13.517,8.487
966,96600.000,25.154,22.960,25.731,23.528,22.960,3.480,surface,16.967,2.586,45.693,15.365,8.639
967,96700.000,22.717,20.818,20.941,19.273,19.273,4.359,transition,17.928,2.743,45.501,13.695,8.694
968,96800.000,25.237,23.190,23.113,21.044,21.044,4.593,transition,15.682,2.641,45.109,13.018,8.704
969,96900.000,22.063,19.749,20.762,18.762,18.762,4.869,transition,14.791,2.782,44.704,12.057,8.493
970,97000.000,22.375,20.986,20.577,19.272,19.272,6.082,transition,16.483,2.658,44.696,12.722,8.636
971,97100.000,21.156,19.107,22.523,20.815,19.107,5.001,transition,15.358,2.695,44.203,12.312,8.637
972,97200.000,22.191,20.070,20.256,18.336,18.336,5.317,transition,15.236,2.685,44.942,11.697,8.460
973,97300.000,23.539,20.973,25.502,22.924,20.973,4.268,transition,15.989,2.707,45.176,13.826,8.515
974,97400.000,23.124,20.843,21.161,19.029,19.029,5.392,transition,14.031,2.672,44.760,11.976,8.498
975,97500.000,23.106,21.675,21.299,19.699,19.699,5.031,transition,13.365,2.650,44.985,13.440,8.768
976,97600.000,28.278,26.798,28.666,27.263,26.798,7.453,transition,14.843,2.710,45.136,20.171,9.302
977,97700.000,29.984,28.391,29.640,27.800,27.800,7.394,transition,15.029,2.714,45.736,28.330,10.021
978,97800.000,31.586,29.440,29.453,27.362,27.362,9.730,transition,15.037,2.826,45.084,30.110,10.640
979,97900.000,29.232,27.862,29.510,27.890,27.862,6.609,transition,15.976,2.798,45.219,24.138,10.345
980,98000.000,27.129,25.979,28.846,27.525,25.979,8.765,transition,16.357,2.701,45.739,26.791,10.899
981,98100.000,29.363,27.826,27.293,25.690,25.690,7.553,transition,15.220,2.714,45.237,27.541,11.159
982,98200.000,32.018,29.007,33.259,30.125,29.007,7.092,transition,15.454,2.746,45.630,29.573,11.287
983,98300.000,31.352,27.813,33.395,29.901,27.813,6.735,transition,16.050,2.663,45.449,29.270,11.160
984,98400.000,33.112,31.274,32.791,30.634,30.634,9.508,transition,13.789,2.724,45.635,34.626,11.616
985,98500.000,31.901,29.343,31.139,28.777,28.777,8.099,transition,14.350,2.703,46.175,34.111,11.274
986,98600.000,28.496,24.448,28.494,24.449,24.448,6.580,transition,14.673,2.745,45.917,30.114,10.873
987,98700.000,23.830,21.393,25.436,23.145,21.393,3.395,surface,16.006,2.688,46.041,29.070,10.502
988,98800.000,22.798,19.880,24.261,21.272,19.880,3.026,surface,15.294,2.635,45.665,28.145,10.100
989,98900.000,25.574,22.698,25.999,22.773,22.698,3.845,surface,14.204,2.805,45.864,27.954,10.282
990,99000.000,25.880,22.734,23.802,20.665,20.665,3.216,surface,17.173,2.810,45.993,28.508,10.427
991,99100.000,24.273,21.985,23.845,22.032,21.985,3.411,surface,15.666,2.583,46.062,28.646,10.593
992,99200.000,25.673,23.804,27.535,25.492,23.804,5.521,transition,14.654,2.733,45.374,30.100,10.603
993,99300.000,27.897,26.907,27.358,26.574,26.574,9.259,transition,15.875,2.760,46.389,30.071,10.859
994,99400.000,25.137,24.150,26.764,25.643,24.150,5.198,transition,15.062,2.715,46.866,30.967,10.964
995,99500.000,21.376,20.307,23.221,22.221,20.307,3.028,surface,15.391,2.769,46.833,27.249,10.179
996,99600.000,27.472,25.831,25.274,23.723,23.723,3.224,surface,15.449,2.752,46.921,31.966,10.877
997,99700.000,31.838,30.744,29.831,28.772,28.772,10.825,aqueous,15.603,2.645,47.159,31.258,11.295
998,99800.000,31.391,30.247,29.299,28.187,28.187,11.066,aqueous,17.265,2.713,46.845,29.674,11.015
999,99900.000,32.846,30.655,31.051,28.944,28.944,6.230,transition,18.396,2.710,46.281,27.770,10.583
1000,100000.000,32.262,30.091,30.275,28.163,28.163,9.101,transition,15.697,2.701,46.772,30.620,10.964
1001,100100.000,33.339,30.932,31.162,28.779,28.779,10.373,aqueous,15.300,2.764,46.542,28.060,10.815
1002,100200.000,35.539,32.816,33.945,31.309,31.309,10.877,aqueous,15.265,2.705,46.804,31.031,11.595
